iso3c,country,date,SPI.D1.MSC,SPI.D1.1.SNAU,SPI.D1.2.NABY,SPI.D1.3.CNIN,SPI.D1.4.CPIBY,SPI.D1.5.HOUS,SPI.D1.6.EMPL,SPI.D1.7.CGOV,SPI.D1.8.FINA,SPI.D1.9.MONY,SPI.D1.10.IDDS,SPI.D1.11.CRVS,SPI.D1.12.GSBP,SPI.D2.CS,SPI.D2.1.POPU,SPI.D2.2.AGRI,SPI.D2.3.BIZZ,SPI.D2.4.HOUS,SPI.D2.5.AGRI,SPI.D2.6.LABR,SPI.D2.7.HLTH,SPI.D2.8.BIZZ,SPI.D3.AKI,SI.POV.NAHC,SH.DYN.MORT,SH.IMM.MEAS,SE.PRM.CMPT.ZS,SE.ADT.LITR.ZS,SH.H2O.BASW.ZS,SL.UEM.TOTL.NE.ZS,NV.IND.MANF.ZS,NE.GDI.TOTL.ZS,NY.GDP.DEFL.KD.ZG,BN.GSR.GNFS.CD,SN.ITK.DEFC.ZS,SPI.D4.DPO,SPI.D4.1.CALD,SPI.D4.2.NADA,SPI.D4.3.PORT,SPI.D4.4.TIME,SPI.D4.5.META,SPI.D4.6.USER,SPI.D4.7.GEOS,SPI
BTN,Bhutan,2018,20.833333333333336,0.5,0,0,0,0,0,0.5,0,1,0.5,0,0,50,1,1,0,1,0,1,0,0,91.66666666666667,1,1,1,1,1,1,1,1,1,1,1,0,42.857142857142854,0,1,1,1,0,0,0,51.339285714285715
BWA,Botswana,2018,33.33333333333333,0.5,0,1,0,1,0,0,0,1,0.5,0,0,40,1,1,0,0.6,0,0,0.3,0.3,66.66666666666667,0,1,1,0,0,1,0,1,1,1,1,1,85.71428571428571,1,1,1,1,1,0,1,56.42857142857143
CAF,Central African Republic,2018,16.666666666666664,0,0,0.5,0,0,0,0,0,1,0.5,0,0,17.5,0.5,0,0,0.3,0,0,0.6,0,66.66666666666667,0,1,1,1,0,1,0,1,1,1,0,1,14.285714285714285,0,0,1,0,0,0,0,28.779761904761905
CAN,Canada,2018,91.66666666666666,1,1,1,0.5,1,1,1,0.5,1,1,1,1,100,1,1,1,1,1,1,1,1,75,0,1,1,0,0,1,1,1,1,1,1,1,100,1,1,1,1,1,1,1,91.66666666666666
CHE,Switzerland,2018,75,1,1,1,1,1,0,1,1,0,1,1,0,100,1,1,1,1,1,1,1,1,83.33333333333333,0,1,1,1,0,1,1,1,1,1,1,1,85.71428571428571,1,1,1,1,1,0,1,86.01190476190476
CHL,Chile,2018,70.83333333333334,1,1,0.5,0.5,1,0,0,0.5,1,1,1,1,56.25,1,0.5,0,1,0,1,0,1,100,1,1,1,1,1,1,1,1,1,1,1,1,100,1,1,1,1,1,1,1,81.77083333333334
CHN,China,2018,54.166666666666664,1,0.5,1,1,1,0,0.5,0.5,0,1,0,0,52.5,1,1,0,1,0,0.6,0.6,0,83.33333333333333,1,1,1,0,0,1,1,1,1,1,1,1,71.42857142857143,1,0,1,1,1,0,1,65.35714285714286
CMR,Cameroon,2018,33.33333333333333,0.5,0,1,0,1,0,0,0,1,0.5,0,0,25,0.5,0,0,0.3,0,0.3,0.3,0.6,75,0,1,1,1,0,1,0,1,1,1,1,1,28.57142857142857,0,1,0,1,0,0,0,40.47619047619047
COD,"Congo, Dem. Rep.",2018,20.833333333333336,0.5,0,0.5,0,0,0,0,0,1,0.5,0,0,18.75,0,0,0,0.3,0,0,0.6,0.6,75,0,1,1,1,1,1,0,1,1,1,1,0,14.285714285714285,0,1,0,0,0,0,0,32.217261904761905
COG,"Congo, Rep.",2018,20.833333333333336,0,0,0,0,1,0,0,0,1,0.5,0,0,22.5,0.5,1,0,0.3,0,0,0,0,66.66666666666667,0,1,1,0,0,1,0,1,1,1,1,1,14.285714285714285,0,0,0,0,1,0,0,31.07142857142857
COL,Colombia,2018,45.83333333333333,0.5,0,1,0,0,0,1,0,1,1,0,1,68.75,0.5,1,0,1,1,1,0,1,100,1,1,1,1,1,1,1,1,1,1,1,1,100,1,1,1,1,1,1,1,78.64583333333333
COM,Comoros,2018,25,0.5,0,0,0,1,0,0,0,1,0.5,0,0,37.5,1,0.5,0,0.6,0,0.3,0.6,0,58.333333333333336,0,1,1,1,0,1,0,0,1,1,1,0,28.57142857142857,0,0,1,1,0,0,0,37.35119047619048
CPV,Cabo Verde,2018,29.166666666666668,0.5,0,0,0,0,0,0.5,0,1,0.5,1,0,48.75,1,1,0,0.3,0,1,0.3,0.3,100,1,1,1,1,1,1,1,1,1,1,1,1,85.71428571428571,1,1,1,1,1,0,1,65.9077380952381
CRI,Costa Rica,2018,70.83333333333334,1,1,1,0.5,1,0,1,0,1,1,1,0,75,1,1,0,1,0,1,1,1,91.66666666666667,1,1,1,1,0,1,1,1,1,1,1,1,100,1,1,1,1,1,1,1,84.375
CYP,Cyprus,2018,87.5,1,1,1,0.5,1,0,1,1,1,1,1,1,100,1,1,1,1,1,1,1,1,83.33333333333333,0,1,1,1,0,1,1,1,1,1,1,1,71.42857142857143,1,1,0,1,1,1,0,85.56547619047619
CZE,Czech Republic,2018,87.5,1,1,1,0.5,1,0,1,1,1,1,1,1,100,1,1,1,1,1,1,1,1,83.33333333333333,0,1,1,1,0,1,1,1,1,1,1,1,100,1,1,1,1,1,1,1,92.70833333333333
DEU,Germany,2018,87.5,1,1,1,0.5,1,0,1,1,1,1,1,1,100,1,1,1,1,1,1,1,1,83.33333333333333,0,1,1,1,0,1,1,1,1,1,1,1,100,1,1,1,1,1,1,1,92.70833333333333
DJI,Djibouti,2018,20.833333333333336,0.5,0,0,0,0,0,0,0.5,1,0.5,0,0,32.5,1,0,0,1,0,0,0.6,0,83.33333333333333,1,1,1,1,0,1,0,1,1,1,1,1,28.57142857142857,0,1,0,1,0,0,0,41.30952380952381
DMA,Dominica,2018,41.66666666666667,0.5,0,0.5,0.5,1,0,0,0,1,0.5,1,0,20,1,0,0,0.3,0,0,0.3,0,66.66666666666667,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,32.083333333333336
DNK,Denmark,2018,83.33333333333334,1,1,1,1,1,0,1,1,1,1,1,0,100,1,1,1,1,1,1,1,1,83.33333333333333,0,1,1,1,0,1,1,1,1,1,1,1,71.42857142857143,1,1,1,1,1,0,0,84.52380952380953
DOM,Dominican Republic,2018,45.83333333333333,1,0,1,0,1,0,1,0,1,0.5,0,0,45,1,0,0,1,0,1,0.6,0,100,1,1,1,1,1,1,1,1,1,1,1,1,71.42857142857143,0,1,1,1,1,0,1,65.56547619047619
DZA,Algeria,2018,29.166666666666668,0.5,0,0.5,0,1,0,0,0,1,0.5,0,0,35,1,0.5,1,0,0,0.3,0,0,83.33333333333333,0,1,1,1,0,1,1,1,1,1,1,1,57.14285714285714,0,1,1,1,1,0,0,51.160714285714285
ECU,Ecuador,2018,45.83333333333333,1,0,1,0,1,0,0,0.5,1,1,0,0,68.75,1,0.5,1,1,0,1,0,1,100,1,1,1,1,1,1,1,1,1,1,1,1,85.71428571428571,1,1,1,1,1,0,1,75.07440476190476
EGY,"Egypt, Arab Rep.",2018,66.66666666666666,0.5,0.5,1,0.5,1,0,0,0.5,1,1,1,1,50,1,1,0,1,0,1,0,0,100,1,1,1,1,1,1,1,1,1,1,1,1,85.71428571428571,1,1,1,1,1,0,1,75.59523809523809
ERI,Eritrea,2018,8.333333333333332,0,0,0,0,0,0,0,0,1,0,0,0,7.5,0,0,0,0,0,0,0.6,0,33.333333333333336,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.291666666666668
ESP,Spain,2018,87.5,1,1,1,0.5,1,0,1,1,1,1,1,1,100,1,1,1,1,1,1,1,1,91.66666666666667,0,1,1,1,1,1,1,1,1,1,1,1,85.71428571428571,1,1,1,1,1,1,0,91.2202380952381
EST,Estonia,2018,83.33333333333334,1,1,1,1,1,1,1,0,1,1,1,0,100,1,1,1,1,1,1,1,1,83.33333333333333,0,1,1,1,0,1,1,1,1,1,1,1,100,1,1,1,1,1,1,1,91.66666666666667
ETH,Ethiopia,2018,16.666666666666664,0.5,0.5,0,0,0,0,0,0.5,0,0.5,0,0,50,0.5,0.5,0,0,1,1,0,1,91.66666666666667,1,1,1,1,1,1,0,1,1,1,1,1,57.14285714285714,1,1,1,0,1,0,0,53.86904761904761
FIN,Finland,2018,91.66666666666666,1,1,1,1,1,0,1,1,1,1,1,1,100,1,1,1,1,1,1,1,1,83.33333333333333,0,1,1,1,0,1,1,1,1,1,1,1,100,1,1,1,1,1,1,1,93.75
FJI,Fiji,2018,54.166666666666664,1,0.5,1,0.5,1,0,0,0,1,0.5,1,0,52.5,1,1,0,1,0,0.6,0.6,0,83.33333333333333,0,1,1,1,1,1,1,1,0,1,1,1,71.42857142857143,1,1,0,1,1,0,1,65.35714285714286
FRA,France,2018,91.66666666666666,1,1,1,1,1,0,1,1,1,1,1,1,100,1,1,1,1,1,1,1,1,75,0,1,1,0,0,1,1,1,1,1,1,1,100,1,1,1,1,1,1,1,91.66666666666666
FSM,"Micronesia, Fed. Sts.",2018,16.666666666666664,0.5,0,0,0,1,0,0,0,0,0.5,0,0,36.25,1,1,0,0.3,0,0,0.6,0,41.666666666666664,0,1,1,0,0,1,0,1,0,1,0,0,42.857142857142854,0,0,0,1,1,0,1,34.360119047619044
GAB,Gabon,2018,20.833333333333336,0.5,0,0.5,0,0,0,0,0,1,0.5,0,0,23.75,1,0,0,0.3,0,0.3,0.3,0,75,1,1,1,0,0,1,0,1,1,1,1,1,14.285714285714285,0,0,0,1,0,0,0,33.467261904761905
GBR,United Kingdom,2018,83.33333333333334,1,1,1,1,1,0,1,1,0,1,1,1,100,1,1,1,1,1,1,1,1,83.33333333333333,0,1,1,1,0,1,1,1,1,1,1,1,100,1,1,1,1,1,1,1,91.66666666666667
GEO,Georgia,2018,79.16666666666666,0.5,1,0.5,0.5,1,1,0.5,0.5,1,1,1,1,53.75,1,1,0,1,0.3,1,0,0,100,1,1,1,1,1,1,1,1,1,1,1,1,71.42857142857143,1,1,0,1,1,0,1,76.08630952380952
GHA,Ghana,2018,37.5,0.5,0,1,0,1,0,0.5,0,1,0.5,0,0,42.5,1,0,0.5,1,0,0.3,0.6,0,91.66666666666667,1,1,1,1,0,1,1,1,1,1,1,1,85.71428571428571,1,1,1,1,0,1,1,64.3452380952381
GIN,Guinea,2018,8.333333333333332,0.5,0,0,0,0,0,0,0,0,0.5,0,0,30,1,0.5,0,0.3,0,0,0.6,0,75,0,1,1,1,0,1,0,1,1,1,1,1,71.42857142857143,0,1,1,1,1,0,1,46.19047619047619
GMB,"Gambia, The",2018,25,0.5,0,0.5,0,0,0,0.5,0,1,0.5,0,0,36.25,1,1,0,0.6,0,0.3,0,0,91.66666666666667,1,1,1,1,1,1,0,1,1,1,1,1,42.857142857142854,0,1,1,1,0,0,0,48.94345238095239
GNB,Guinea-Bissau,2018,20.833333333333336,0.5,0,0,0.5,0,0,0,0,1,0.5,0,0,20,1,0,0,0.3,0,0,0.3,0,66.66666666666667,0,1,1,0,0,1,0,1,1,1,1,1,28.57142857142857,0,1,0,1,0,0,0,34.01785714285714
GNQ,Equatorial Guinea,2018,25,0.5,0,0,0,1,0,0,0,1,0.5,0,0,32.5,1,1,0,0,0,0,0.6,0,58.333333333333336,0,1,1,1,0,1,0,1,1,1,0,0,14.285714285714285,0,1,0,0,0,0,0,32.529761904761905
GRC,Greece,2018,79.16666666666666,1,1,1,0.5,1,0,1,1,1,1,1,0,100,1,1,1,1,1,1,1,1,83.33333333333333,0,1,1,1,0,1,1,1,1,1,1,1,100,1,1,1,1,1,1,1,90.625
GRD,Grenada,2018,33.33333333333333,0.5,0,0.5,0.5,0,0,0,0,1,0.5,1,0,25,1,1,0,0,0,0,0,0,66.66666666666667,0,1,1,1,0,1,1,1,0,1,1,0,14.285714285714285,0,0,0,1,0,0,0,34.82142857142857
GTM,Guatemala,2018,33.33333333333333,0.5,0,0.5,0.5,0,0,0,0,1,0.5,1,0,57.49999999999999,0.5,0.5,0,0.6,1,1,1,0,83.33333333333333,0,1,1,1,0,1,1,1,1,1,1,1,42.857142857142854,0,1,0,1,1,0,0,54.25595238095237
GUY,Guyana,2018,25,0.5,0,1,0,0,0,0,0,1,0.5,0,0,12.5,1,0,0,0,0,0,0,0,66.66666666666667,0,1,1,0,0,1,0,1,1,1,1,1,28.57142857142857,0,1,0,1,0,0,0,33.18452380952381
HND,Honduras,2018,37.5,0.5,0,0.5,0,1,0,1,0,1,0.5,0,0,48.75,1,0,0,1,0.6,1,0.3,0,100,1,1,1,1,1,1,1,1,1,1,1,1,71.42857142857143,0,1,1,1,1,1,0,64.41964285714286
HRV,Croatia,2018,83.33333333333334,1,1,1,0.5,1,1,0,0.5,1,1,1,1,70,1,1,0,1,1,1,0.6,0,91.66666666666667,1,1,1,1,0,1,1,1,1,1,1,1,85.71428571428571,1,0,1,1,1,1,1,82.67857142857143
HTI,Haiti,2018,20.833333333333336,0,0,0,0,1,0,0,0,1,0.5,0,0,32.5,0,1,0,1,0,0,0.6,0,66.66666666666667,0,1,1,0,1,1,0,0,1,1,1,1,42.857142857142854,0,1,0,1,1,0,0,40.714285714285715
HUN,Hungary,2018,100,1,1,1,1,1,1,1,1,1,1,1,1,100,1,1,1,1,1,1,1,1,83.33333333333333,0,1,1,1,0,1,1,1,1,1,1,1,100,1,1,1,1,1,1,1,95.83333333333333
IDN,Indonesia,2018,54.166666666666664,1,0.5,1,0.5,0,0,0.5,1,1,1,0,0,70,1,1,0,1,0,1,0.6,1,100,1,1,1,1,1,1,1,1,1,1,1,1,100,1,1,1,1,1,1,1,81.04166666666666
IND,India,2018,50,1,0.5,0.5,0.5,1,0,0.5,1,0,1,0,0,86.25,1,1,1,1,0.3,1,0.6,1,75,0,1,1,1,0,1,0,1,1,1,1,1,85.71428571428571,1,1,1,1,1,0,1,74.24107142857143
IRL,Ireland,2018,79.16666666666666,1,1,1,0.5,1,0,1,1,1,1,1,0,100,1,1,1,1,1,1,1,1,75,0,1,1,0,0,1,1,1,1,1,1,1,85.71428571428571,1,1,1,1,1,0,1,84.97023809523809
IRN,"Iran, Islamic Rep.",2018,41.66666666666667,0.5,0.5,0.5,0.5,1,0,0.5,0,0,0.5,1,0,53.75,1,1,0,1,0,1,0.3,0,83.33333333333333,0,1,1,1,1,1,1,1,1,1,0,1,42.857142857142854,0,1,0,1,1,0,0,55.401785714285715
IRQ,Iraq,2018,29.166666666666668,0,0,0.5,0,1,0,0,0.5,1,0.5,0,0,7.5,0,0,0,0.6,0,0,0,0,83.33333333333333,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,30
ISL,Iceland,2018,91.66666666666666,1,1,0.5,1,1,1,1,0.5,1,1,1,1,100,1,1,1,1,1,1,1,1,75,0,1,1,0,0,1,1,1,1,1,1,1,85.71428571428571,1,1,1,1,1,1,0,88.09523809523809
ISR,Israel,2018,87.5,1,1,1,0.5,1,0,1,1,1,1,1,1,100,1,1,1,1,1,1,1,1,83.33333333333333,0,1,1,1,0,1,1,1,1,1,1,1,71.42857142857143,1,1,1,1,1,0,0,85.56547619047619
ITA,Italy,2018,91.66666666666666,1,1,1,1,1,0,1,1,1,1,1,1,100,1,1,1,1,1,1,1,1,83.33333333333333,0,1,1,1,0,1,1,1,1,1,1,1,85.71428571428571,1,1,1,1,1,0,1,90.17857142857143
JAM,Jamaica,2018,29.166666666666668,0.5,0,0.5,0,1,0,0,0,1,0.5,0,0,46.25,1,0.5,0,1,0,0.6,0.6,0,83.33333333333333,0,1,1,1,0,1,1,1,1,1,1,1,71.42857142857143,1,1,0,1,1,0,1,57.54464285714286
JOR,Jordan,2018,20.833333333333336,0,0,1,0,0,0,0,0.5,0,1,0,0,50,1,1,0,1,0,1,0,0,83.33333333333333,0,1,1,1,0,1,1,1,1,1,1,1,71.42857142857143,1,1,1,1,1,0,0,56.39880952380953
JPN,Japan,2018,75,1,1,1,0.5,1,0,1,0.5,1,1,1,0,100,1,1,1,1,1,1,1,1,75,0,1,1,0,0,1,1,1,1,1,1,1,85.71428571428571,1,1,1,1,1,0,1,83.92857142857143
KAZ,Kazakhstan,2018,75,0.5,1,1,1,1,0,0.5,0,1,1,1,1,47.5,1,0.5,0,1,0,1,0.3,0,91.66666666666667,1,1,1,1,0,1,1,1,1,1,1,1,71.42857142857143,1,1,1,1,1,0,0,71.39880952380953
KEN,Kenya,2018,37.5,1,0.5,0.5,0,0,0,1,0,1,0.5,0,0,43.75,1,0,1,0.6,0,0.6,0.3,0,91.66666666666667,1,1,1,1,0,1,1,1,1,1,1,1,57.14285714285714,0,1,1,1,1,0,0,57.514880952380956
KGZ,Kyrgyz Republic,2018,87.5,0.5,1,1,1,1,1,0.5,0.5,1,1,1,1,35,1,0.5,0,1,0,0,0.3,0,91.66666666666667,1,1,1,1,0,1,1,1,1,1,1,1,71.42857142857143,1,1,1,1,1,0,0,71.39880952380953
KHM,Cambodia,2018,37.5,0.5,0,0.5,0,1,0,0,0,1,0.5,0,1,77.5,1,1,1,1,0,0.6,0.6,1,91.66666666666667,0,1,1,1,1,1,1,1,1,1,1,1,57.14285714285714,0,1,1,1,1,0,0,65.95238095238096
KIR,Kiribati,2018,16.666666666666664,0.5,0,0.5,0,0,0,0.5,0,0,0.5,0,0,20,1,0,0,0,0,0,0.6,0,75,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,27.916666666666664
KNA,St. Kitts and Nevis,2018,29.166666666666668,0.5,0,0.5,0,0,0,0,0,1,0.5,1,0,22.5,1,0.5,0,0,0,0,0.3,0,50,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,25.416666666666668
KOR,"Korea, Rep.",2018,70.83333333333334,1,0.5,1,0.5,1,0,0,0.5,1,1,1,1,100,1,1,1,1,1,1,1,1,83.33333333333333,0,1,1,1,0,1,1,1,1,1,1,1,85.71428571428571,1,1,1,1,1,0,1,84.9702380952381
KWT,Kuwait,2018,37.5,0.5,0.5,0.5,0,0,0,0.5,0,1,0.5,1,0,46.25,1,0.5,0,0.6,0,0.6,0,1,91.66666666666667,0,1,1,1,1,1,1,1,1,1,1,1,42.857142857142854,0,1,0,1,0,0,1,54.56845238095239
LAO,Lao PDR,2018,20.833333333333336,1,0.5,0,0.5,0,0,0,0,0,0.5,0,0,55.00000000000001,1,1,0.5,0.6,0,1,0.3,0,91.66666666666667,0,1,1,1,1,1,1,1,1,1,1,1,71.42857142857143,1,1,1,1,0,0,1,59.73214285714286
LBN,Lebanon,2018,29.166666666666668,1,0.5,0,0,0,0,0,0.5,0,0.5,1,0,27.500000000000004,0,1,0,0.3,0,0.3,0.6,0,66.66666666666667,0,1,1,0,0,1,0,1,1,1,1,1,42.857142857142854,0,1,0,1,1,0,0,41.54761904761905
LBR,Liberia,2018,29.166666666666668,0.5,0,0.5,0,1,0,0.5,0.5,0,0.5,0,0,48.75,1,0,1,1,0,0.6,0.3,0,100,1,1,1,1,1,1,1,1,1,1,1,1,28.57142857142857,0,0,1,1,0,0,0,51.62202380952381
LBY,Libya,2018,20.833333333333336,0.5,0,0.5,0,1,0,0,0,0,0.5,0,0,12.5,0.5,0.5,0,0,0,0,0,0,41.666666666666664,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,18.75
LCA,St. Lucia,2018,33.33333333333333,0.5,0,0.5,0.5,0,0,0,0,1,0.5,1,0,42.5,1,0.5,0,0.3,0,1,0.6,0,83.33333333333333,1,1,1,1,0,1,1,1,1,1,1,0,42.857142857142854,0,1,0,1,1,0,0,50.50595238095238
LKA,Sri Lanka,2018,54.166666666666664,1,0.5,1,0,1,0,0,0,1,1,1,0,70,1,1,1,1,0.3,1,0.3,0,100,1,1,1,1,1,1,1,1,1,1,1,1,85.71428571428571,1,1,1,1,1,0,1,77.47023809523809
LSO,Lesotho,2018,37.5,0.5,0.5,0.5,0,1,0,0,0.5,1,0.5,0,0,53.75,1,1,0,1,1,0.3,0,0,83.33333333333333,1,1,1,1,0,1,0,1,1,1,1,1,71.42857142857143,0,1,1,1,1,0,1,61.50297619047619
LTU,Lithuania,2018,100,1,1,1,1,1,1,1,1,1,1,1,1,100,1,1,1,1,1,1,1,1,83.33333333333333,0,1,1,1,0,1,1,1,1,1,1,1,100,1,1,1,1,1,1,1,95.83333333333333
LUX,Luxembourg,2018,83.33333333333334,1,1,1,1,1,0,1,1,1,1,1,0,100,1,1,1,1,1,1,1,1,83.33333333333333,0,1,1,1,0,1,1,1,1,1,1,1,85.71428571428571,1,1,1,1,1,1,0,88.0952380952381
LVA,Latvia,2018,91.66666666666666,1,1,1,1,1,1,1,0,1,1,1,1,100,1,1,1,1,1,1,1,1,83.33333333333333,0,1,1,1,0,1,1,1,1,1,1,1,85.71428571428571,1,1,1,1,1,0,1,90.17857142857143
MAR,Morocco,2018,45.83333333333333,1,0,0.5,0,1,1,0,0,1,1,0,0,60,1,1,0.5,1,0,0,0.3,1,83.33333333333333,0,1,1,1,0,1,1,1,1,1,1,1,57.14285714285714,0,1,1,1,1,0,0,61.57738095238095
MDA,Moldova,2018,87.5,0.5,1,1,1,1,1,0.5,0.5,1,1,1,1,53.75,1,1,0,1,0,1,0.3,0,83.33333333333333,1,1,1,1,0,1,1,1,1,1,1,0,100,1,1,1,1,1,1,1,81.14583333333333
MDG,Madagascar,2018,29.166666666666668,0,0,0,0.5,1,0,0,0.5,1,0.5,0,0,30,0,0.5,0,0.6,0,0.3,1,0,83.33333333333333,0,1,1,1,0,1,1,1,1,1,1,1,42.857142857142854,0,1,1,1,0,0,0,46.339285714285715
MDV,Maldives,2018,45.83333333333333,0.5,0.5,0,0.5,1,0,0.5,0,1,0.5,1,0,23.75,1,0,0,0.6,0,0,0,0.3,91.66666666666667,1,1,1,1,1,1,1,1,0,1,1,1,28.57142857142857,0,0,1,1,0,0,0,47.45535714285714
MEX,Mexico,2018,79.16666666666666,1,0.5,1,0.5,1,1,0.5,0,1,1,1,1,83.75,1,0.5,1,1,1,1,0.6,0.6,100,1,1,1,1,1,1,1,1,1,1,1,1,100,1,1,1,1,1,1,1,90.72916666666666
MHL,Marshall Islands,2018,8.333333333333332,0.5,0,0,0,0,0,0,0,0,0.5,0,0,25,1,0,0,0,0,0,1,0,66.66666666666667,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,25
MLI,Mali,2018,29.166666666666668,0.5,0,0.5,0,1,0,0,0,1,0.5,0,0,46.25,1,0.5,0,1,0.3,0.3,0.6,0,83.33333333333333,0,1,1,1,1,1,1,0,1,1,1,1,71.42857142857143,1,1,1,1,1,0,0,57.54464285714286
MLT,Malta,2018,79.16666666666666,1,1,1,0.5,1,0,1,1,1,1,1,0,100,1,1,1,1,1,1,1,1,83.33333333333333,0,1,1,1,0,1,1,1,1,1,1,1,100,1,1,1,1,1,1,1,90.625
MMR,Myanmar,2018,33.33333333333333,0,0.5,0,0.5,0,0,0.5,1,1,0.5,0,0,52.5,1,1,0,1,0,0.6,0,0.6,91.66666666666667,1,1,1,0,1,1,1,1,1,1,1,1,57.14285714285714,0,1,1,1,1,0,0,58.660714285714285
MNE,Montenegro,2018,50,1,1,1,0.5,1,0,0,0,0,0.5,1,0,57.49999999999999,1,1,0,1,0.3,1,0.3,0,91.66666666666667,1,1,1,1,0,1,1,1,1,1,1,1,71.42857142857143,1,1,0,1,1,1,0,67.64880952380953
MNG,Mongolia,2018,66.66666666666666,1,0.5,0.5,0.5,1,1,0.5,0,1,1,1,0,50,1,1,0,1,0,1,0,0,91.66666666666667,1,1,1,1,0,1,1,1,1,1,1,1,71.42857142857143,1,1,1,1,0,1,0,69.94047619047619
MOZ,Mozambique,2018,33.33333333333333,0.5,0.5,0.5,0,1,0,0,0,1,0.5,0,0,48.75,1,1,1,0.6,0,0,0.3,0,91.66666666666667,0,1,1,1,1,1,1,1,1,1,1,1,85.71428571428571,1,1,1,1,1,1,0,64.86607142857143
MRT,Mauritania,2018,25,0.5,0,1,0,1,0,0,0,0,0.5,0,0,35,1,0,0,0.6,0,0.6,0.6,0,91.66666666666667,0,1,1,1,1,1,1,1,1,1,1,1,57.14285714285714,0,1,1,1,1,0,0,52.202380952380956
MUS,Mauritius,2018,75,1,0,1,0.5,1,1,1,0.5,1,1,1,0,66.25,1,1,1,1,0,1,0.3,0,100,1,1,1,1,1,1,1,1,1,1,1,1,71.42857142857143,1,1,1,1,1,0,0,78.16964285714286
MWI,Malawi,2018,20.833333333333336,1,0.5,0.5,0,0,0,0,0,0,0.5,0,0,42.5,1,0.5,0,0.6,0,0.3,0,1,91.66666666666667,1,1,1,0,1,1,1,1,1,1,1,1,57.14285714285714,0,1,1,1,1,0,0,53.035714285714285
MYS,Malaysia,2018,58.333333333333336,1,0.5,1,0.5,1,0,0,0,1,1,1,0,67.5,1,0.5,1,1,0,1,0.6,0.3,100,1,1,1,1,1,1,1,1,1,1,1,1,100,1,1,1,1,1,1,1,81.45833333333334
NAM,Namibia,2018,29.166666666666668,0.5,0.5,0.5,0.5,0,0,0,0,1,0.5,0,0,52.5,1,1,0,0.6,0,1,0.6,0,83.33333333333333,1,1,1,0,0,1,1,1,1,1,1,1,71.42857142857143,1,1,1,1,0,0,1,59.10714285714286
NER,Niger,2018,29.166666666666668,0.5,0,0.5,0,1,0,0,0,1,0.5,0,0,42.5,1,0.5,0,1,0.6,0,0.3,0,83.33333333333333,0,1,1,1,0,1,1,1,1,1,1,1,85.71428571428571,1,1,1,1,1,0,1,60.17857142857143
NGA,Nigeria,2018,37.5,1,0.5,1,0.5,0,0,0,0,1,0.5,0,0,25,0.5,0.5,0,1,0,0,0,0,75,0,1,1,0,0,1,1,1,1,1,1,1,71.42857142857143,1,1,1,1,1,0,0,52.23214285714286
NIC,Nicaragua,2018,29.166666666666668,0.5,1,0.5,0,0,0,0,0,1,0.5,0,0,51.24999999999999,0.5,1,0,1,0,0.6,1,0,83.33333333333333,1,1,1,0,1,1,0,1,1,1,1,1,28.57142857142857,0,1,0,0,1,0,0,48.08035714285714
NLD,Netherlands,2018,91.66666666666666,1,1,1,1,1,0,1,1,1,1,1,1,100,1,1,1,1,1,1,1,1,75,0,1,1,0,0,1,1,1,1,1,1,1,85.71428571428571,1,1,1,1,1,0,1,88.09523809523809
NOR,Norway,2018,91.66666666666666,1,1,1,1,1,0,1,1,1,1,1,1,100,1,1,1,1,1,1,1,1,83.33333333333333,0,1,1,1,0,1,1,1,1,1,1,1,100,1,1,1,1,1,1,1,93.75
NPL,Nepal,2018,20.833333333333336,0.5,0,0.5,0,0,0,0,0,1,0.5,0,0,55.00000000000001,1,1,0.5,1,0,0.6,0,0.3,83.33333333333333,0,1,1,1,0,1,1,1,1,1,1,1,42.857142857142854,0,1,0,1,0,1,0,50.50595238095239
NRU,Nauru,2018,12.5,0.5,0,0,0,0,0,0,0,0,0,1,0,23.75,1,0,0,0.3,0,0,0.6,0,58.333333333333336,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,23.645833333333336
NZL,New Zealand,2018,66.66666666666666,1,1,1,1,1,0,0,0,1,0,1,1,100,1,1,1,1,1,1,1,1,75,0,1,1,0,0,1,1,1,1,1,1,1,85.71428571428571,1,1,1,1,1,0,1,81.84523809523809
OMN,Oman,2018,33.33333333333333,0.5,0.5,0.5,0,1,0,0,0,1,0.5,0,0,32.5,1,1,0,0.3,0,0,0.3,0,91.66666666666667,0,1,1,1,1,1,1,1,1,1,1,1,71.42857142857143,0,0,1,1,1,1,1,57.23214285714286
PAK,Pakistan,2018,33.33333333333333,1,0,1,0.5,0,0,0,0,1,0.5,0,0,62.5,1,1,0,1,0,1,1,0,100,1,1,1,1,1,1,1,1,1,1,1,1,42.857142857142854,0,1,0,1,1,0,0,59.672619047619044
